65 	6.500000e-02	2.214445e-11	2.744521e-11	2.778180e-11	2.837367e-11	2.842177e-11	2.850448e-11	2.851161e-11	2.852377e-11	2.852484e-11	2.852666e-11	 
66 	6.600000e-02	2.311992e-11	2.865529e-11	2.900678e-11	2.962484e-11	2.967507e-11	2.976145e-11	2.976889e-11	2.978159e-11	2.978270e-11	2.978460e-11	 
67 	6.700000e-02	2.412283e-11	2.989949e-11	3.026631e-11	3.091131e-11	3.096373e-11	3.105387e-11	3.106164e-11	3.107489e-11	3.107606e-11	3.107804e-11	 
68 	6.800000e-02	2.515345e-11	3.117817e-11	3.156074e-11	3.223344e-11	3.228811e-11	3.238212e-11	3.239022e-11	3.240404e-11	3.240526e-11	3.240733e-11	 
69 	6.900000e-02	2.621205e-11	3.249165e-11	3.289040e-11	3.359156e-11	3.364854e-11	3.374653e-11	3.375498e-11	3.376938e-11	3.377065e-11	3.377280e-11	 
70 	7.000000e-02	2.729888e-11	3.384025e-11	3.425562e-11	3.498600e-11	3.504536e-11	3.514744e-11	3.515624e-11	3.517124e-11	3.517256e-11	3.517481e-11	 
71 	7.100000e-02	2.841419e-11	3.522427e-11	3.565671e-11	3.641710e-11	3.647889e-11	3.658516e-11	3.659432e-11	3.660994e-11	3.661132e-11	3.661366e-11	 
72 	7.200000e-02	2.955820e-11	3.664403e-11	3.709397e-11	3.788515e-11	3.794945e-11	3.806002e-11	3.806955e-11	3.808580e-11	3.808723e-11	3.808967e-11	 
73 	7.300000e-02	3.073114e-11	3.809979e-11	3.856770e-11	3.939046e-11	3.945732e-11	3.957231e-11	3.958222e-11	3.959912e-11	3.960061e-11	3.960313e-11	 
74 	7.400000e-02	3.193323e-11	3.959185e-11	4.007817e-11	4.093330e-11	4.100280e-11	4.112231e-11	4.113261e-11	4.115017e-11	4.115172e-11	4.115435e-11	 
75 	7.500000e-02	3.318521e-11	3.853913e-11	3.889455e-11	3.932472e-11	3.936420e-11	3.941708e-11	3.942214e-11	3.942962e-11	3.943032e-11	3.943143e-11	 
76 	7.600000e-02	3.444751e-11	4.000638e-11	4.037540e-11	4.082204e-11	4.086303e-11	4.091793e-11	4.092319e-11	4.093095e-11	4.093168e-11	4.093284e-11	 
77 	7.700000e-02	3.573963e-11	4.150835e-11	4.189131e-11	4.235481e-11	4.239735e-11	4.245432e-11	4.245978e-11	4.246783e-11	4.246859e-11	4.246979e-11	 
78 	7.800000e-02	3.706172e-11	4.304527e-11	4.344248e-11	4.392324e-11	4.396737e-11	4.402647e-11	4.403212e-11	4.404048e-11	4.404126e-11	4.404251e-11	 
79 	7.900000e-02	3.841397e-11	4.461733e-11	4.502914e-11	4.552756e-11	4.557330e-11	4.563457e-11	4.564044e-11	4.564910e-11	4.564991e-11	4.565120e-11	 
80 	8.000000e-02	3.977810e-11	4.620332e-11	4.662985e-11	4.714610e-11	4.719348e-11	4.725694e-11	4.726302e-11	4.727198e-11	4.727283e-11	4.727416e-11	 
81 	8.100000e-02	4.119004e-11	4.784497e-11	4.828675e-11	4.882145e-11	4.887053e-11	4.893626e-11	4.894255e-11	4.895184e-11	4.895272e-11	4.895410e-11	 
82 	8.200000e-02	4.263254e-11	4.952225e-11	4.997961e-11	5.053318e-11	5.058399e-11	5.065203e-11	5.065855e-11	5.066817e-11	5.066907e-11	5.067050e-11	 
83 	8.300000e-02	4.410572e-11	5.123531e-11	5.170860e-11	5.228144e-11	5.233402e-11	5.240444e-11	5.241118e-11	5.242113e-11	5.242207e-11	5.242355e-11	 
84 	8.400000e-02	4.560972e-11	5.298431e-11	5.347386e-11	5.406639e-11	5.412077e-11	5.419361e-11	5.420058e-11	5.421088e-11	5.421185e-11	5.421338e-11	 
85 	8.500000e-02	4.714463e-11	5.476937e-11	5.527553e-11	5.588816e-11	5.594438e-11	5.601969e-11	5.602690e-11	5.603754e-11	5.603855e-11	5.604013e-11	 
86 	8.600000e-02	4.871055e-11	5.659062e-11	5.711373e-11	5.774687e-11	5.780498e-11	5.788281e-11	5.789026e-11	5.790126e-11	5.790230e-11	5.790393e-11	 
87 	8.700000e-02	5.030758e-11	5.844817e-11	5.898857e-11	5.964265e-11	5.970268e-11	5.978308e-11	5.979078e-11	5.980214e-11	5.980321e-11	5.980490e-11	 
88 	8.800000e-02	5.193580e-11	6.034211e-11	6.090016e-11	6.157558e-11	6.163757e-11	6.172060e-11	6.172855e-11	6.174028e-11	6.174139e-11	6.174313e-11	 
89 	8.900000e-02	5.359527e-11	6.227254e-11	6.284857e-11	6.354577e-11	6.360975e-11	6.369546e-11	6.370366e-11	6.371577e-11	6.371692e-11	6.371872e-11	 
